ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
100526,Bruce Edward Richardson,M,22,178,80,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
100532,Guy Colquhoun Richardson,M,26,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
100538,John Owen Richardson,M,24,193,91,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,NA
100572,Andr Gustavo Richer,M,28,NA,NA,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,NA
100603,Frank Jrg Richter,M,27,200,96,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
100603,Frank Jrg Richter,M,31,200,96,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
100608,Ilona Richter (-Drfel),F,23,172,80,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Gold
100608,Ilona Richter (-Drfel),F,27,172,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Gold
100610,Julia Richter,F,23,175,71,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Silver
100635,Gail Susan Ricketson,F,22,173,64,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
100636,Harold Robert Norman Rickett,M,23,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
100639,Kelly Anne Rickon (-Mitchell),F,24,171,48,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
100656,Charles Riddy,M,23,NA,77,Argonaut Rowing Club,CAN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
100656,Charles Riddy,M,23,NA,77,Toronto Argonauts,CAN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
100656,Charles Riddy,M,27,NA,77,Toronto Argonauts,CAN,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
100674,Alfred Rieck,M,21,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Bronze
100681,Karl Riedel,M,35,NA,NA,Austria,AUT,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,NA
100693,Maurice R. Rieder,M,NA,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Double Sculls,NA
100733,Klaus Riekemann,M,20,192,87,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Gold
100743,Michel Riendeau,M,21,167,41,Canada,CAN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,NA
100745,"Nicolaas Hessel ""Nico"" Rienks",M,22,196,96,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,NA
100745,"Nicolaas Hessel ""Nico"" Rienks",M,26,196,96,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Double Sculls,Gold
100745,"Nicolaas Hessel ""Nico"" Rienks",M,30,196,96,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,Bronze
100745,"Nicolaas Hessel ""Nico"" Rienks",M,34,196,96,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Gold
100745,"Nicolaas Hessel ""Nico"" Rienks",M,38,196,96,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,NA
100762,Elke Riesenknig,F,18,176,73,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,NA
100774,Gheorghe Riffelt,M,24,181,81,Romania,ROU,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,NA
100774,Gheorghe Riffelt,M,24,181,81,Romania,ROU,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,NA
100774,Gheorghe Riffelt,M,28,181,81,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
100802,Mattia Righetti,M,20,190,90,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Single Sculls,NA
100819,Rezs Riheczky,M,NA,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
100819,Rezs Riheczky,M,NA,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,NA
100841,"Hendrik ""Henk"" Rijnders",M,19,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,NA
100842,"Roderick Falesca Rene Trygvae ""Rody"" Rijnders",M,27,172,54,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Silver
100850,Vladimir Rikkanen,M,24,186,84,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,NA
100855,John Derek Riley,M,30,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Double Sculls,NA
100863,Murray Stewart Riley,M,26,NA,NA,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Double Sculls,NA
100863,Murray Stewart Riley,M,31,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Double Sculls,Bronze
100869,"John Peter Riley, Jr.",M,28,195,93,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,NA
100903,Christina Rindom,F,31,179,76,Denmark,DEN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,NA
100910,D. Ringas,M,NA,NA,NA,"Lemzos Thorichton ""Spetsai""-4",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,NA
100924,Winfried Ringwald,M,21,196,96,West Germany,FRG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
100924,Winfried Ringwald,M,25,196,96,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,NA
100951,Jos Luis Rion,M,20,176,71,Mexico,MEX,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,NA
100960,Jaime Ros Alvarez,M,22,183,72,Spain,ESP,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,NA
100985,Bastien Ripoll,M,24,188,83,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,NA
101002,Alcides Risco Batista,M,22,186,93,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,NA
101024,Eduardo Gilberto Risso Salaverra,M,23,NA,NA,Uruguay,URU,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Single Sculls,Silver
101024,Eduardo Gilberto Risso Salaverra,M,27,NA,NA,Uruguay,URU,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Single Sculls,NA
101034,Vladeta Risti,M,NA,NA,NA,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Pairs,NA
101070,Saulius Ritter,M,23,202,110,Lithuania,LTU,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,NA
101070,Saulius Ritter,M,27,202,110,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Silver
101075,Taylor Ritzel,F,23,188,84,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
101094,Arturo Rivarola Trappe,M,26,183,80,Paraguay,PAR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,NA
101095,Rocio Rivarola Trappe,F,17,172,66,Paraguay,PAR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,NA
101152,Lzaro Rivero Gabriel,M,21,183,90,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
101152,Lzaro Rivero Gabriel,M,25,183,90,Cuba,CUB,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
101217,Jos Roa Hernndez,M,20,NA,NA,Cuba,CUB,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,NA
101241,Lionel Philip Robberds,M,21,168,51,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
101242,Karien Robbers,F,22,180,68,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,NA
101243,"Robert ""Rob"" Robbers",M,30,191,81,Netherlands,NED,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,NA
101250,Sally Robbins,F,19,183,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,NA
101250,Sally Robbins,F,23,183,78,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,NA
101262,Josp Robert Serra,M,25,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
101285,Clive G. Roberts,M,26,193,83,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
101302,John Roberts,M,26,193,90,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,NA
101330,"Victoria ""Vicky"" Roberts",F,22,184,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,NA
101330,"Victoria ""Vicky"" Roberts",F,26,184,72,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,NA
101339,Brook Robertson,M,22,194,95,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
101340,Bruce D. Robertson,M,26,198,95,Canada,CAN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,NA
101340,Bruce D. Robertson,M,30,198,95,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
101342,Conrad Christian Robertson,M,26,189,91,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Gold
101349,Gary David Robertson,M,22,185,92,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Gold
101356,Irvine Geale Robertson (-Perley-Robertson),M,25,185,75,Toronto Argonauts,CAN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
101365,"Leonard David ""Lenny"" Robertson",M,21,186,89,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
101365,"Leonard David ""Lenny"" Robertson",M,25,186,89,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Silver
101365,"Leonard David ""Lenny"" Robertson",M,29,186,89,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,NA
101366,Lisa Robertson,F,22,178,73,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,NA
101387,"Walter ""Walt"" Robertson",M,NA,NA,NA,Canada,CAN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
101402,Paul A. Robineau,M,NA,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Double Sculls,NA
101436,Emma Robinson,F,24,183,70,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,NA
101436,Emma Robinson,F,24,183,70,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
101436,Emma Robinson,F,28,183,70,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,NA
101436,Emma Robinson,F,28,183,70,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
101445,Jane Robinson,F,26,183,76,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,NA
101445,Jane Robinson,F,30,183,76,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,NA
101445,Jane Robinson,F,34,183,76,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,NA
101481,Jos Mara Robledo,M,25,183,90,Argentina,ARG,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Double Sculls,NA
101481,Jos Mara Robledo,M,29,183,90,Argentina,ARG,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
101499,Valentin Robu,M,21,193,96,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Silver
101499,Valentin Robu,M,25,193,96,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Silver
101499,Valentin Robu,M,29,193,96,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,NA
101499,Valentin Robu,M,33,193,96,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,NA
101528,Agustn Rocha Cano,M,25,NA,NA,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
101553,Louis Roche,M,NA,NA,NA,Stade Franais AC-2,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,NA
101585,"James Stillman ""Babe"" Rockefeller",M,21,NA,NA,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
101604,Leif Sundt Rode,M,27,177,78,Studenternes Roklub-2,NOR,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",NA
101623,Valery Cheslavovich Rodevich,M,24,193,93,Belarus,BLR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,NA
101623,Valery Cheslavovich Rodevich,M,28,193,93,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,NA
101625,Beth Clare Rodford,F,25,178,77,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
101625,Beth Clare Rodford,F,29,178,77,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,NA
101626,"David Marsden ""Dave"" Rodger",M,21,192,92,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Bronze
101626,"David Marsden ""Dave"" Rodger",M,29,192,92,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
101627,"Michael Victor John ""Mike"" Rodger",M,31,188,NA,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
101630,Alfred John Rodgers,M,21,NA,NA,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Double Sculls,NA
101640,Vladimir Aleksandrovich Rodimushkin,M,30,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Silver
101645,Valentina Rodini,F,21,167,54,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,NA
101659,Janis Rodmanis,M,22,NA,NA,Chile,CHI,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Single Sculls,NA
101717,Arnaldo Rodrguez Silva,M,27,NA,NA,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,NA
101757,Francisco Rodrguez Mrquez,M,23,183,80,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,NA
101796,Jos Antonio Rodrguez Martnez,M,24,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,NA
101800,Juan Antonio Rodrguez Iglesias,M,20,NA,NA,Uruguay,URU,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Bronze
101800,Juan Antonio Rodrguez Iglesias,M,24,NA,NA,Uruguay,URU,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Double Sculls,Bronze
101847,Ricardo Jos Rodrguez,M,20,186,85,Argentina,ARG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
101868,"Raoul Pablo Rodriguez, Jr.",M,25,190,93,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Silver
101884,Stefan Roehnert,M,22,192,90,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,NA
101889,Boudewijn Rell,M,27,195,100,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
101890,Godfried Leonard Roll,M,24,190,NA,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,NA
101891,Pieter Anthonie Roelofsen,M,24,183,NA,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,NA
101905,Jorge Enrique Pablo Miguel Roesler Froemberg,M,32,NA,NA,Mexico,MEX,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Single Sculls,NA
101936,Mircea Roger,M,13,146,40,Romania,ROU,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,NA
101936,Mircea Roger,M,13,146,40,Romania,ROU,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
101943,"Robert Peck ""Bob"" Rogers",M,26,190,83,United States,USA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,NA
102004,Yury Rogozov,M,NA,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,NA
102015,Lisa Diane Rohde,F,28,175,67,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
102031,Mara Clara Rohner,F,27,170,59,Argentina,ARG,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,NA
102053,Waltraud Roick,F,28,175,66,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,NA
102063,Alejandro Rojas Hube,M,22,192,91,Chile,CHI,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
102063,Alejandro Rojas Hube,M,26,192,91,Chile,CHI,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Double Sculls,NA
102081,Marcelo Rojas Hube,M,21,192,91,Chile,CHI,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
102081,Marcelo Rojas Hube,M,25,192,91,Chile,CHI,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Double Sculls,NA
102112,Gregory Joseph Rokosh,M,30,182,81,Canada,CAN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
102147,Johannes Richard Gnther Roll,M,22,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Fours,NA
102154,Jean-Christophe Andr Jrme Rolland,M,24,190,90,France,FRA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,NA
102154,Jean-Christophe Andr Jrme Rolland,M,28,190,90,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze
102154,Jean-Christophe Andr Jrme Rolland,M,32,190,90,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
102183,Klaus Roloff,M,24,186,90,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,NA
102193,"Carl Anton ""Toni"" Rom",M,27,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxless Fours,Gold
102211,Lisa Roman,F,26,178,76,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
102213,Marcel Roman,M,NA,NA,NA,Belgium,BEL,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,NA
102213,Marcel Roman,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
102235,Vladimir Stanislavovich Romanishin,M,29,190,97,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,NA
102235,Vladimir Stanislavovich Romanishin,M,32,190,97,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,NA
102247,Marco Romano,M,20,178,77,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,NA
102335,Rebecca Jayne Romero,F,24,182,73,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver
102365,Oscar Carlos A. Rompani,M,60,158,82,Argentina,ARG,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
102370,Lszl Romvri,M,25,190,87,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,NA
102370,Lszl Romvri,M,29,190,87,Hungary,HUN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
102394,Benjamin Rondeau,M,24,197,99,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
102427,Olena Ivanivna Ronzhyna-Morozova,F,21,184,76,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,NA
102427,Olena Ivanivna Ronzhyna-Morozova,F,25,184,76,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Silver
102427,Olena Ivanivna Ronzhyna-Morozova,F,29,184,76,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,NA
102427,Olena Ivanivna Ronzhyna-Morozova,F,33,184,76,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,NA
102454,Roman Rsli,M,22,191,87,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,NA
102466,Christine Roper,F,26,188,90,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
102478,Carlos Roque,M,NA,NA,NA,Portugal,POR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
102499,"Josef Norbert Denis ""Jos"" Rosa",M,22,NA,NA,Belgium,BEL,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Pairs,NA
102499,"Josef Norbert Denis ""Jos"" Rosa",M,26,NA,NA,Belgium,BEL,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,NA
102508,Silvio Rosabal Bianco,M,16,170,50,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Pairs,NA
102538,Valeria Roca-Rcil (-van Grningen),F,23,176,74,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,Bronze
102538,Valeria Roca-Rcil (-van Grningen),F,27,176,74,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Single Sculls,Gold
102568,Sylvia Rose (Mller-),F,25,154,40,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Gold
102569,Tobias Rose,M,22,186,70,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,NA
102577,Jess Rosello Olivera,M,22,152,47,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,NA
102577,Jess Rosello Olivera,M,25,152,47,Cuba,CUB,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
102577,Jess Rosello Olivera,M,29,152,47,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,NA
102631,Nadezhda Nikolayevna Roshchina,F,22,184,89,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Silver
102648,"Wilhelm Herman Conrad Enno ""Willy"" Rsingh",M,23,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxless Pairs,Gold
102668,ngelo Roso Neto,M,24,185,85,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,NA
102668,ngelo Roso Neto,M,28,185,85,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,NA
102676,Antoni Rosoowicz,M,27,186,81,Poland,POL,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA
102681,"William MacPherson ""Bill"" Ross",M,27,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Bronze
102684,"David ""Dave"" Ross",M,20,191,87,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,NA
102684,"David ""Dave"" Ross",M,24,191,87,Canada,CAN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,NA
102695,John Gerald Ross,M,23,185,84,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,NA
102707,Rhonda Ross,F,22,172,70,Canada,CAN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,NA
102715,Harry Ross-Soden,M,25,NA,NA,Sydney Rowing Club,ANZ,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
102728,John Rosser,M,21,188,79,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
102736,Angelo Rossetto,M,26,184,89,Italy,ITA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
102737,"Albert ""Al"" Rossi",M,21,NA,NA,United States,USA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
102743,Cesare Rossi,M,23,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Fours,Bronze
